,measSetId,probeId,beamstyleIndex,txFrequencyHz,focusRangeCm,numTxElements,txpgWaveformStyle,numTxCycles,elevAperIndex,IsTxAperModulationEn,probeName,probePitchCm,probeRadiusCm,probeElevAperCm0,probeElevAperCm1,probeElevFocusRangCm,probeElevFocusRangCm1,measResId,zt,RankNo
7590,9778,11284923,5,4444400.0,9.0,62,1,4.0,0,0,11M3,0.021199999377131462,1.4800000190734863,0.5,0.0,1.899999976158142,0.0,19946,1.5,1
7591,9779,11284923,5,4444400.0,12.0,64,1,4.0,0,0,11M3,0.021199999377131462,1.4800000190734863,0.5,0.0,1.899999976158142,0.0,19947,1.5,1
7592,9920,11268278,0,2500000.0,2.0,10,1,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19862,4.699999809265137,1
7593,9921,11268278,0,2500000.0,4.0,21,1,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20257,4.199999809265137,1
7594,9929,11268278,0,3076900.0,4.0,19,2,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19787,4.300000190734863,1
7595,9930,11268278,0,3076900.0,6.0,28,2,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20261,4.099999904632568,1
7596,9931,11268278,0,3076900.0,8.0,37,2,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19789,4.099999904632568,1
7597,9932,11268278,0,3076900.0,10.0,47,2,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19790,4.400000095367432,1
7598,9933,11268278,0,3076900.0,12.0,56,2,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19791,4.5,1
7599,9934,11268278,0,3076900.0,15.0,64,2,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19792,4.5,1
7600,9935,11268278,0,3076900.0,20.0,69,2,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19793,4.400000095367432,1
7601,9937,11268278,0,3809500.0,4.0,28,2,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20263,3.5999999046325684,1
7602,9938,11268278,0,3809500.0,6.0,42,2,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19796,4.099999904632568,1
7603,9939,11268278,0,3809500.0,8.0,56,2,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19797,4.300000190734863,1
7604,9940,11268278,0,3809500.0,10.0,71,2,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19798,4.300000190734863,1
7605,9942,11268278,0,3809500.0,15.0,81,2,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19801,4.400000095367432,1
7606,9943,11268278,0,3809500.0,20.0,87,2,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19802,4.5,1
7607,9945,11268278,0,4000000.0,4.0,28,2,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19804,3.799999952316284,1
7608,9946,11268278,0,4000000.0,6.0,42,2,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19805,3.799999952316284,1
7609,9947,11268278,0,4000000.0,8.0,56,2,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19806,4.199999809265137,1
7610,9950,11268278,0,4000000.0,15.0,81,2,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19809,4.400000095367432,1
7611,9951,11268278,0,4000000.0,20.0,87,2,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19810,4.400000095367432,1
7612,9952,11268278,1,1538500.0,2.0,9,1,2.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19811,4.199999809265137,1
7613,9953,11268278,1,1538500.0,4.0,19,1,2.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19812,4.300000190734863,1
7614,9954,11268278,1,1538500.0,6.0,28,1,2.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19813,3.799999952316284,1
7615,9955,11268278,1,1538500.0,8.0,37,1,2.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19814,4.400000095367432,1
7616,9956,11268278,1,1538500.0,10.0,47,1,2.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19815,4.5,1
7617,9957,11268278,1,1538500.0,12.0,54,1,2.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19816,4.199999809265137,1
7618,9958,11268278,1,1538500.0,15.0,58,1,2.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19817,4.199999809265137,1
7619,9959,11268278,1,1538500.0,20.0,62,1,2.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19818,4.300000190734863,1
7620,9960,11268278,1,1666700.0,2.0,9,1,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19819,4.5,1
7621,9961,11268278,1,1666700.0,4.0,19,1,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19821,4.400000095367432,1
7622,9962,11268278,1,1666700.0,6.0,28,1,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19822,4.0,1
7623,9963,11268278,1,1666700.0,8.0,37,1,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19823,4.5,1
7624,9964,11268278,1,1666700.0,10.0,47,1,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19824,4.5,1
7625,9965,11268278,1,1666700.0,12.0,54,1,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19825,4.699999809265137,1
7626,9966,11268278,1,1666700.0,15.0,58,1,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19826,4.400000095367432,1
7627,9967,11268278,1,1666700.0,20.0,62,1,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19827,4.599999904632568,1
7628,9968,11268278,1,1818200.0,2.0,9,1,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19828,4.599999904632568,1
7629,9969,11268278,1,1818200.0,4.0,19,1,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19829,4.5,1
7630,9970,11268278,1,1818200.0,6.0,28,1,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19830,4.099999904632568,1
7631,9971,11268278,1,1818200.0,8.0,37,1,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19831,4.599999904632568,1
7632,9972,11268278,1,1818200.0,10.0,47,1,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19832,4.699999809265137,1
7633,9973,11268278,1,1818200.0,12.0,54,1,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19833,4.800000190734863,1
7634,9974,11268278,1,1818200.0,15.0,58,1,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19834,4.699999809265137,1
7635,9975,11268278,1,1818200.0,20.0,62,1,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19835,4.699999809265137,1
7636,9976,11268278,1,2222200.0,2.0,9,1,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19836,4.800000190734863,1
7637,9977,11268278,1,2222200.0,4.0,19,1,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19837,4.599999904632568,1
7638,9978,11268278,1,2222200.0,6.0,28,1,1.5,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20265,4.199999809265137,1
7639,9984,11268278,1,2500000.0,2.0,9,1,2.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19846,4.900000095367432,1
7640,9985,11268278,1,2500000.0,4.0,19,1,2.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19847,4.300000190734863,1
7641,9986,11268278,1,2500000.0,6.0,28,1,2.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20266,4.300000190734863,1
7642,9987,11268278,1,2500000.0,8.0,37,1,2.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20267,4.199999809265137,1
7643,9988,11268278,1,2500000.0,10.0,47,1,2.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19850,4.5,1
7644,9989,11268278,1,2500000.0,12.0,56,1,2.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19851,4.400000095367432,1
7645,9990,11268278,1,2500000.0,15.0,64,1,2.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19852,4.599999904632568,1
7646,9991,11268278,1,2500000.0,20.0,69,1,2.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19853,4.599999904632568,1
7647,9992,11268278,1,1666700.0,2.0,9,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19854,4.300000190734863,1
7648,9993,11268278,1,1666700.0,4.0,19,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19855,4.5,1
7649,9994,11268278,1,1666700.0,6.0,28,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19856,4.800000190734863,1
7650,9995,11268278,1,1666700.0,8.0,37,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19857,4.599999904632568,1
7651,9996,11268278,1,1666700.0,10.0,47,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19858,4.400000095367432,1
7652,9997,11268278,1,1666700.0,12.0,56,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19859,4.699999809265137,1
7653,9998,11268278,1,1666700.0,15.0,71,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19860,4.599999904632568,1
7654,9999,11268278,1,1666700.0,20.0,87,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19861,4.599999904632568,1
7655,10000,11268278,1,1818200.0,2.0,9,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19863,4.5,1
7656,10001,11268278,1,1818200.0,4.0,19,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19864,4.599999904632568,1
7657,10002,11268278,1,1818200.0,6.0,28,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19865,4.900000095367432,1
7658,10003,11268278,1,1818200.0,8.0,37,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19866,4.5,1
7659,10004,11268278,1,1818200.0,10.0,47,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19867,5.099999904632568,1
7660,10005,11268278,1,1818200.0,12.0,56,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19868,5.0,1
7661,10006,11268278,1,1818200.0,15.0,71,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19869,4.599999904632568,1
7662,10007,11268278,1,1818200.0,20.0,87,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19870,4.900000095367432,1
7663,10008,11268278,1,2222200.0,2.0,9,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19871,4.699999809265137,1
7664,10009,11268278,1,2222200.0,4.0,19,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19872,5.0,1
7665,10010,11268278,1,2222200.0,6.0,28,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19873,4.5,1
7666,10011,11268278,1,2222200.0,8.0,37,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19874,4.699999809265137,1
7667,10016,11268278,1,2500000.0,2.0,9,1,2.0,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19879,5.0,1
7668,10017,11268278,1,2500000.0,4.0,19,1,2.0,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19880,5.0,1
7669,10018,11268278,1,2500000.0,6.0,28,1,2.0,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19881,4.699999809265137,1
7670,10019,11268278,1,2500000.0,8.0,37,1,2.0,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19882,4.699999809265137,1
7671,10020,11268278,1,2500000.0,10.0,47,1,2.0,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19884,4.800000190734863,1
7672,10021,11268278,1,2500000.0,12.0,56,1,2.0,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19885,4.599999904632568,1
7673,10022,11268278,1,2500000.0,15.0,71,1,2.0,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19886,4.800000190734863,1
7674,10023,11268278,1,2500000.0,20.0,95,1,2.0,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19887,4.900000095367432,1
7675,10024,11268278,5,2000000.0,2.0,8,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19888,4.800000190734863,1
7676,10025,11268278,5,2000000.0,4.0,17,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19889,4.599999904632568,1
7677,10026,11268278,5,2000000.0,5.0,21,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19890,4.800000190734863,1
7678,10027,11268278,5,2000000.0,6.0,25,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20268,4.300000190734863,1
7679,10028,11268278,5,2000000.0,8.0,34,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19892,4.300000190734863,1
7680,10029,11268278,5,2000000.0,10.0,42,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19893,4.599999904632568,1
7681,10030,11268278,5,2000000.0,12.0,51,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20269,4.800000190734863,1
7682,10031,11268278,5,2000000.0,15.0,64,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20270,4.699999809265137,1
7683,10032,11268278,5,2000000.0,20.0,86,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19896,4.800000190734863,1
7684,10033,11268278,5,2666700.0,2.0,8,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19897,4.699999809265137,1
7685,10034,11268278,5,2666700.0,4.0,17,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19898,4.400000095367432,1
7686,10035,11268278,5,2666700.0,5.0,21,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19899,4.300000190734863,1
7687,10036,11268278,5,2666700.0,6.0,25,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20271,4.199999809265137,1
7688,10037,11268278,5,2666700.0,8.0,34,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20272,4.199999809265137,1
7689,10038,11268278,5,2666700.0,10.0,42,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19902,4.400000095367432,1
7690,10039,11268278,5,2666700.0,12.0,45,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19903,4.5,1
7691,10040,11268278,5,2666700.0,15.0,48,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19905,4.599999904632568,1
7692,10041,11268278,5,2666700.0,20.0,52,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19906,4.800000190734863,1
7693,10043,11268278,5,3333300.0,4.0,15,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19908,2.0,1
7694,10044,11268278,5,3333300.0,5.0,19,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19909,2.299999952316284,1
7695,10045,11268278,5,3333300.0,6.0,23,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19910,2.200000047683716,1
7696,10046,11268278,5,3333300.0,8.0,31,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19911,2.4000000953674316,1
7697,10047,11268278,5,3333300.0,10.0,38,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19912,4.099999904632568,1
7698,10048,11268278,5,3333300.0,12.0,45,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19913,4.5,1
7699,10049,11268278,5,3333300.0,15.0,48,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19914,4.400000095367432,1
7700,10050,11268278,5,3333300.0,20.0,52,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19915,4.400000095367432,1
7701,10052,11268278,5,4000000.0,4.0,15,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19917,2.200000047683716,1
7702,10053,11268278,5,4000000.0,5.0,19,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19918,2.5,1
7703,10054,11268278,5,4000000.0,6.0,22,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19919,2.0999999046325684,1
7704,10055,11268278,5,4000000.0,8.0,25,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19920,2.4000000953674316,1
7705,10056,11268278,5,4000000.0,10.0,28,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19921,2.299999952316284,1
7706,10057,11268278,5,4000000.0,12.0,30,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19922,2.4000000953674316,1
7707,10058,11268278,5,4000000.0,15.0,32,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19923,2.5999999046325684,1
7708,10059,11268278,5,4000000.0,20.0,34,1,4.0,0,0,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,19924,4.300000190734863,1
7709,10071,11014154,1,1818200.0,6.0,36,1,1.5,0,0,5P1,0.023000000044703484,0.0,1.350000023841858,0.0,7.0,0.0,20050,4.400000095367432,1
7710,10072,11014154,1,1818200.0,6.0,42,1,1.5,0,0,5P1,0.023000000044703484,0.0,1.350000023841858,0.0,7.0,0.0,20051,4.400000095367432,1
7711,10073,11014154,1,1818200.0,6.0,52,1,1.5,0,0,5P1,0.023000000044703484,0.0,1.350000023841858,0.0,7.0,0.0,20052,4.800000190734863,1
7712,10074,11014154,1,1818200.0,6.0,64,1,1.5,0,0,5P1,0.023000000044703484,0.0,1.350000023841858,0.0,7.0,0.0,20053,4.0,1
7713,10075,11014154,1,1818200.0,10.0,42,1,1.5,0,0,5P1,0.023000000044703484,0.0,1.350000023841858,0.0,7.0,0.0,20054,4.599999904632568,1
7714,10076,11014154,1,1818200.0,10.0,48,1,1.5,0,0,5P1,0.023000000044703484,0.0,1.350000023841858,0.0,7.0,0.0,20055,4.099999904632568,1
7715,10077,11014154,1,1818200.0,10.0,54,1,1.5,0,0,5P1,0.023000000044703484,0.0,1.350000023841858,0.0,7.0,0.0,20056,4.199999809265137,1
7716,10078,11014154,1,1818200.0,10.0,62,1,1.5,0,0,5P1,0.023000000044703484,0.0,1.350000023841858,0.0,7.0,0.0,20057,4.699999809265137,1
7717,10079,11014154,1,1818200.0,10.0,72,1,1.5,0,0,5P1,0.023000000044703484,0.0,1.350000023841858,0.0,7.0,0.0,20058,4.599999904632568,1
7718,10089,11014154,1,1818200.0,6.0,36,1,1.5,0,0,5P1,0.023000000044703484,0.0,1.350000023841858,0.0,7.0,0.0,20069,4.699999809265137,1
7719,10090,11014154,1,1818200.0,6.0,42,1,1.5,0,0,5P1,0.023000000044703484,0.0,1.350000023841858,0.0,7.0,0.0,20070,5.300000190734863,1
7720,10091,11014154,1,1818200.0,6.0,52,1,1.5,0,0,5P1,0.023000000044703484,0.0,1.350000023841858,0.0,7.0,0.0,20071,4.599999904632568,1
7721,10092,11014154,1,1818200.0,6.0,64,1,1.5,0,0,5P1,0.023000000044703484,0.0,1.350000023841858,0.0,7.0,0.0,20072,5.0,1
7722,10093,11014154,1,1818200.0,10.0,42,1,1.5,0,0,5P1,0.023000000044703484,0.0,1.350000023841858,0.0,7.0,0.0,20073,5.0,1
7723,10094,11014154,1,1818200.0,10.0,48,1,1.5,0,0,5P1,0.023000000044703484,0.0,1.350000023841858,0.0,7.0,0.0,20074,4.5,1
7724,10095,11014154,1,1818200.0,10.0,54,1,1.5,0,0,5P1,0.023000000044703484,0.0,1.350000023841858,0.0,7.0,0.0,20075,4.300000190734863,1
7725,10096,11014154,1,1818200.0,10.0,62,1,1.5,0,0,5P1,0.023000000044703484,0.0,1.350000023841858,0.0,7.0,0.0,20076,4.699999809265137,1
7726,10097,11014154,1,1818200.0,10.0,72,1,1.5,0,0,5P1,0.023000000044703484,0.0,1.350000023841858,0.0,7.0,0.0,20077,5.0,1
7727,10109,11268278,1,1538500.0,2.0,17,1,2.0,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20274,3.9000000953674316,1
7728,10110,11268278,1,1538500.0,4.0,34,1,2.0,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20275,3.799999952316284,1
7729,10111,11268278,1,1538500.0,6.0,51,1,2.0,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20276,4.099999904632568,1
7730,10112,11268278,1,1538500.0,8.0,68,1,2.0,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20277,4.099999904632568,1
7731,10113,11268278,1,1538500.0,10.0,86,1,2.0,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20278,3.799999952316284,1
7732,10114,11268278,1,1538500.0,12.0,104,1,2.0,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20279,4.199999809265137,1
7733,10115,11268278,1,1538500.0,15.0,114,1,2.0,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20315,4.0,1
7734,10116,11268278,1,1538500.0,20.0,123,1,2.0,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20281,4.099999904632568,1
7735,10117,11268278,1,1666700.0,2.0,14,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20282,3.9000000953674316,1
7736,10118,11268278,1,1666700.0,4.0,28,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20283,4.300000190734863,1
7737,10119,11268278,1,1666700.0,6.0,42,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20284,4.099999904632568,1
7738,10120,11268278,1,1666700.0,8.0,57,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20285,4.599999904632568,1
7739,10121,11268278,1,1666700.0,10.0,71,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20286,4.5,1
7740,10122,11268278,1,1666700.0,12.0,86,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20287,4.099999904632568,1
7741,10123,11268278,1,1666700.0,15.0,97,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20288,4.199999809265137,1
7742,10124,11268278,1,1666700.0,20.0,105,1,1.5,0,1,5C1,0.04764999821782112,6.230000019073486,1.399999976158142,0.0,4.880000114440918,0.0,20289,4.199999809265137,1
